YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,"GENERATION
(Megawatthours)"
2020,10,WA,"Electric Generators, Independent Power Producers",Wind,"357,801"
2020,10,WA,"Electric Generators, Electric Utilities",Total,"6,699,730"
2020,10,WA,"Electric Generators, Electric Utilities",Pumped Storage,-338
2020,10,WA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"4,531,070"
2020,10,WA,"Electric Generators, Electric Utilities",Natural Gas,"903,236"
2020,10,WA,"Electric Generators, Electric Utilities",Nuclear,"858,556"
2020,10,WA,"Electric Generators, Electric Utilities",Other,0
2020,10,WA,"Electric Generators, Electric Utilities",Petroleum,291
2020,10,WA,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,577
2020,10,WA,"Electric Generators, Electric Utilities",Other Biomass,0
2020,10,WA,"Electric Generators, Electric Utilities",Wind,"387,850"
2020,10,WA,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,"18,487"
2020,10,WI,Total Electric Power Industry,Total,"4,421,385"
2020,10,WI,Total Electric Power Industry,Coal,"1,659,976"
2020,10,WI,Total Electric Power Industry,Hydroelectric Conventional,"169,163"
2020,10,WI,Total Electric Power Industry,Natural Gas,"1,814,220"
2020,10,WI,Total Electric Power Industry,Nuclear,"490,510"
2020,10,WI,Total Electric Power Industry,Other,"4,030"
2020,10,WI,Total Electric Power Industry,Petroleum,"7,680"
2020,10,WI,Total Electric Power Industry,Solar Thermal and Photovoltaic,"6,488"
2020,10,WI,Total Electric Power Industry,Other Biomass,"41,467"
2020,10,WI,Total Electric Power Industry,Wind,"167,793"
2020,10,WI,Total Electric Power Industry,Wood and Wood Derived Fuels,"60,058"
2020,10,WI,"Combined Heat and Power, Industrial Power",Total,"143,110"
2020,10,WI,"Combined Heat and Power, Industrial Power",Coal,"25,072"
2020,10,WI,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,"9,904"
2020,10,WI,"Combined Heat and Power, Industrial Power",Natural Gas,"66,625"
2020,10,WI,"Combined Heat and Power, Industrial Power",Other,"1,944"
2020,10,WI,"Combined Heat and Power, Industrial Power",Petroleum,19
2020,10,WI,"Combined Heat and Power, Industrial Power",Other Biomass,"2,541"
2020,10,WI,"Combined Heat and Power, Industrial Power",Wind,591
2020,10,WI,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,"36,414"
2020,10,WI,"Combined Heat and Power, Commercial Power",Total,"11,030"
2020,10,WI,"Combined Heat and Power, Commercial Power",Coal,0
2020,10,WI,"Combined Heat and Power, Commercial Power",Natural Gas,"4,541"
2020,10,WI,"Combined Heat and Power, Commercial Power",Petroleum,25
2020,10,WI,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,244
2020,10,WI,"Combined Heat and Power, Commercial Power",Other Biomass,"4,023"
2020,10,WI,"Combined Heat and Power, Commercial Power",Wind,"2,198"
2020,10,WI,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,0
2020,10,WI,"Combined Heat and Power, Electric Power",Total,"95,609"
2020,10,WI,"Combined Heat and Power, Electric Power",Natural Gas,"88,521"
2020,10,WI,"Combined Heat and Power, Electric Power",Petroleum,0
2020,10,WI,"Combined Heat and Power, Electric Power",Other Biomass,"7,088"
2020,10,WI,"Electric Generators, Independent Power Producers",Total,"645,212"
2020,10,WI,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,"9,037"
2020,10,WI,"Electric Generators, Independent Power Producers",Natural Gas,"58,053"
2020,10,WI,"Electric Generators, Independent Power Producers",Nuclear,"490,510"
2020,10,WI,"Electric Generators, Independent Power Producers",Petroleum,-30
2020,10,WI,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,"5,388"
2020,10,WI,"Electric Generators, Independent Power Producers",Other Biomass,"26,582"
2020,10,WI,"Electric Generators, Independent Power Producers",Wind,"55,672"
2020,10,WI,"Electric Generators, Electric Utilities",Total,"3,526,424"
2020,10,WI,"Electric Generators, Electric Utilities",Coal,"1,634,904"
2020,10,WI,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"150,222"
2020,10,WI,"Electric Generators, Electric Utilities",Natural Gas,"1,596,479"
2020,10,WI,"Electric Generators, Electric Utilities",Other,"2,086"
2020,10,WI,"Electric Generators, Electric Utilities",Petroleum,"7,667"
2020,10,WI,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,855
2020,10,WI,"Electric Generators, Electric Utilities",Other Biomass,"1,234"
2020,10,WI,"Electric Generators, Electric Utilities",Wind,"109,332"
2020,10,WI,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,"23,644"
2020,10,WV,Total Electric Power Industry,Total,"4,014,364"
2020,10,WV,Total Electric Power Industry,Coal,"3,402,376"
2020,10,WV,Total Electric Power Industry,Hydroelectric Conventional,"117,765"
2020,10,WV,Total Electric Power Industry,Natural Gas,"347,436"
2020,10,WV,Total Electric Power Industry,Other Gases,"3,720"
2020,10,WV,Total Electric Power Industry,Other,"-1,459"
2020,10,WV,Total Electric Power Industry,Petroleum,"5,992"
2020,10,WV,Total Electric Power Industry,Other Biomass,0
2020,10,WV,Total Electric Power Industry,Wind,"138,534"
2020,10,WV,"Combined Heat and Power, Industrial Power",Total,"108,663"
2020,10,WV,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,"40,290"
2020,10,WV,"Combined Heat and Power, Industrial Power",Natural Gas,"64,653"
2020,10,WV,"Combined Heat and Power, Industrial Power",Other Gases,"3,720"
2020,10,WV,"Electric Generators, Independent Power Producers",Total,"1,541,279"
2020,10,WV,"Electric Generators, Independent Power Producers",Coal,"1,117,186"
2020,10,WV,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,"24,561"
2020,10,WV,"Electric Generators, Independent Power Producers",Natural Gas,"262,457"
2020,10,WV,"Electric Generators, Independent Power Producers",Other,"-1,459"
2020,10,WV,"Electric Generators, Independent Power Producers",Petroleum,0
2020,10,WV,"Electric Generators, Independent Power Producers",Other Biomass,0
2020,10,WV,"Electric Generators, Independent Power Producers",Wind,"138,534"
2020,10,WV,"Electric Generators, Electric Utilities",Total,"2,364,422"
2020,10,WV,"Electric Generators, Electric Utilities",Coal,"2,285,190"
2020,10,WV,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"52,914"
2020,10,WV,"Electric Generators, Electric Utilities",Natural Gas,"20,326"
2020,10,WV,"Electric Generators, Electric Utilities",Other,0
2020,10,WV,"Electric Generators, Electric Utilities",Petroleum,"5,992"
2020,10,WY,Total Electric Power Industry,Total,"3,586,838"
2020,10,WY,Total Electric Power Industry,Coal,"2,904,850"
2020,10,WY,Total Electric Power Industry,Hydroelectric Conventional,"68,199"
2020,10,WY,Total Electric Power Industry,Natural Gas,"117,084"
2020,10,WY,Total Electric Power Industry,Other Gases,"30,899"
2020,10,WY,Total Electric Power Industry,Other,"7,104"
2020,10,WY,Total Electric Power Industry,Petroleum,"4,763"
2020,10,WY,Total Electric Power Industry,Solar Thermal and Photovoltaic,"11,483"
2020,10,WY,Total Electric Power Industry,Wind,"442,456"
2020,10,WY,"Combined Heat and Power, Industrial Power",Total,"213,071"
2020,10,WY,"Combined Heat and Power, Industrial Power",Coal,"30,668"
2020,10,WY,"Combined Heat and Power, Industrial Power",Natural Gas,"60,407"
2020,10,WY,"Combined Heat and Power, Industrial Power",Other Gases,"30,899"
2020,10,WY,"Combined Heat and Power, Industrial Power",Other,"7,104"
2020,10,WY,"Combined Heat and Power, Industrial Power",Petroleum,39
2020,10,WY,"Combined Heat and Power, Industrial Power",Wind,"83,954"
2020,10,WY,"Electric Generators, Independent Power Producers",Total,"252,774"
2020,10,WY,"Electric Generators, Independent Power Producers",Coal,"61,069"
2020,10,WY,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,848
2020,10,WY,"Electric Generators, Independent Power Producers",Natural Gas,91
2020,10,WY,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,"11,483"
2020,10,WY,"Electric Generators, Independent Power Producers",Wind,"179,283"
2020,10,WY,"Electric Generators, Electric Utilities",Total,"3,120,992"
2020,10,WY,"Electric Generators, Electric Utilities",Coal,"2,813,113"
2020,10,WY,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"67,351"
2020,10,WY,"Electric Generators, Electric Utilities",Natural Gas,"56,585"
2020,10,WY,"Electric Generators, Electric Utilities",Petroleum,"4,724"
2020,10,WY,"Electric Generators, Electric Utilities",Wind,"179,219"
2020,11,AK,Total Electric Power Industry,Total,"420,887"
2020,11,AK,Total Electric Power Industry,Coal,"73,980"
2020,11,AK,Total Electric Power Industry,Hydroelectric Conventional,"139,518"
2020,11,AK,Total Electric Power Industry,Natural Gas,"125,223"
2020,11,AK,Total Electric Power Industry,Other,-195
2020,11,AK,Total Electric Power Industry,Petroleum,"62,178"
2020,11,AK,Total Electric Power Industry,Other Biomass,"3,145"
2020,11,AK,Total Electric Power Industry,Wind,"17,039"
2020,11,AK,Total Electric Power Industry,Wood and Wood Derived Fuels,0
2020,11,AK,"Combined Heat and Power, Industrial Power",Total,"8,667"
2020,11,AK,"Combined Heat and Power, Industrial Power",Natural Gas,"6,116"
2020,11,AK,"Combined Heat and Power, Industrial Power",Petroleum,"2,486"
2020,11,AK,"Combined Heat and Power, Industrial Power",Other Biomass,65
2020,11,AK,"Combined Heat and Power, Commercial Power",Total,"25,218"
2020,11,AK,"Combined Heat and Power, Commercial Power",Coal,"10,331"
2020,11,AK,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,"11,823"
2020,11,AK,"Combined Heat and Power, Commercial Power",Natural Gas,2
2020,11,AK,"Combined Heat and Power, Commercial Power",Petroleum,-18
2020,11,AK,"Combined Heat and Power, Commercial Power",Other Biomass,"3,080"
2020,11,AK,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,0
2020,11,AK,"Combined Heat and Power, Electric Power",Total,"15,579"
2020,11,AK,"Combined Heat and Power, Electric Power",Coal,"15,579"
2020,11,AK,"Combined Heat and Power, Electric Power",Petroleum,0
2020,11,AK,"Combined Heat and Power, Electric Power",Other Biomass,0
2020,11,AK,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,0
2020,11,AK,"Electric Generators, Independent Power Producers",Total,"6,372"
2020,11,AK,"Electric Generators, Independent Power Producers",Petroleum,164
2020,11,AK,"Electric Generators, Independent Power Producers",Wind,"6,208"
2020,11,AK,"Electric Generators, Electric Utilities",Total,"365,052"
2020,11,AK,"Electric Generators, Electric Utilities",Coal,"48,070"
2020,11,AK,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"127,695"
2020,11,AK,"Electric Generators, Electric Utilities",Natural Gas,"119,105"
2020,11,AK,"Electric Generators, Electric Utilities",Other,-195
2020,11,AK,"Electric Generators, Electric Utilities",Petroleum,"59,546"
2020,11,AK,"Electric Generators, Electric Utilities",Wind,"10,831"
2020,11,AL,Total Electric Power Industry,Total,"9,787,020"
2020,11,AL,Total Electric Power Industry,Coal,"1,915,693"
2020,11,AL,Total Electric Power Industry,Hydroelectric Conventional,"905,254"
2020,11,AL,Total Electric Power Industry,Natural Gas,"3,329,294"
2020,11,AL,Total Electric Power Industry,Nuclear,"3,340,424"
2020,11,AL,Total Electric Power Industry,Other Gases,384
2020,11,AL,Total Electric Power Industry,Other,0
2020,11,AL,Total Electric Power Industry,Petroleum,454
2020,11,AL,Total Electric Power Industry,Solar Thermal and Photovoltaic,"23,321"
2020,11,AL,Total Electric Power Industry,Other Biomass,"3,256"
2020,11,AL,Total Electric Power Industry,Wood and Wood Derived Fuels,"268,939"
2020,11,AL,"Combined Heat and Power, Industrial Power",Total,"372,995"
2020,11,AL,"Combined Heat and Power, Industrial Power",Coal,0
2020,11,AL,"Combined Heat and Power, Industrial Power",Natural Gas,"103,304"
2020,11,AL,"Combined Heat and Power, Industrial Power",Other Gases,384
2020,11,AL,"Combined Heat and Power, Industrial Power",Other,0
2020,11,AL,"Combined Heat and Power, Industrial Power",Petroleum,368
2020,11,AL,"Combined Heat and Power, Industrial Power",Other Biomass,0
2020,11,AL,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,"268,939"
2020,11,AL,"Combined Heat and Power, Electric Power",Total,"349,216"
2020,11,AL,"Combined Heat and Power, Electric Power",Natural Gas,"349,216"
2020,11,AL,"Electric Generators, Independent Power Producers",Total,"1,720,882"
2020,11,AL,"Electric Generators, Independent Power Producers",Natural Gas,"1,696,025"
2020,11,AL,"Electric Generators, Independent Power Producers",Other,0
2020,11,AL,"Electric Generators, Independent Power Producers",Petroleum,57
2020,11,AL,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,"21,545"
2020,11,AL,"Electric Generators, Independent Power Producers",Other Biomass,"3,256"
2020,11,AL,"Electric Generators, Electric Utilities",Total,"7,343,927"
2020,11,AL,"Electric Generators, Electric Utilities",Coal,"1,915,693"
2020,11,AL,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"905,254"
2020,11,AL,"Electric Generators, Electric Utilities",Natural Gas,"1,180,750"
2020,11,AL,"Electric Generators, Electric Utilities",Nuclear,"3,340,424"
2020,11,AL,"Electric Generators, Electric Utilities",Petroleum,30
2020,11,AL,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,"1,776"
2020,11,AR,Total Electric Power Industry,Total,"3,831,748"
2020,11,AR,Total Electric Power Industry,Coal,"1,160,733"
2020,11,AR,Total Electric Power Industry,Pumped Storage,690
2020,11,AR,Total Electric Power Industry,Hydroelectric Conventional,"314,020"
2020,11,AR,Total Electric Power Industry,Natural Gas,"966,341"
2020,11,AR,Total Electric Power Industry,Nuclear,"1,263,157"
2020,11,AR,Total Electric Power Industry,Other,492
2020,11,AR,Total Electric Power Industry,Petroleum,"4,073"
2020,11,AR,Total Electric Power Industry,Solar Thermal and Photovoltaic,"31,507"
2020,11,AR,Total Electric Power Industry,Other Biomass,"8,589"
2020,11,AR,Total Electric Power Industry,Wood and Wood Derived Fuels,"82,146"
2020,11,AR,"Combined Heat and Power, Industrial Power",Total,"104,397"
2020,11,AR,"Combined Heat and Power, Industrial Power",Coal,"2,673"
2020,11,AR,"Combined Heat and Power, Industrial Power",Natural Gas,"19,061"
2020,11,AR,"Combined Heat and Power, Industrial Power",Other,503
2020,11,AR,"Combined Heat and Power, Industrial Power",Petroleum,15
2020,11,AR,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,"82,146"
2020,11,AR,"Combined Heat and Power, Commercial Power",Total,"4,169"
2020,11,AR,"Combined Heat and Power, Commercial Power",Natural Gas,"3,339"
2020,11,AR,"Combined Heat and Power, Commercial Power",Other,-11
2020,11,AR,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,841
2020,11,AR,"Combined Heat and Power, Commercial Power",Other Biomass,0
2020,11,AR,"Combined Heat and Power, Electric Power",Total,"14,985"
2020,11,AR,"Combined Heat and Power, Electric Power",Natural Gas,"11,749"
2020,11,AR,"Combined Heat and Power, Electric Power",Petroleum,0
2020,11,AR,"Combined Heat and Power, Electric Power",Other Biomass,"3,236"
2020,11,AR,"Electric Generators, Independent Power Producers",Total,"413,071"
2020,11,AR,"Electric Generators, Independent Power Producers",Coal,"370,281"
2020,11,AR,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,"5,685"
2020,11,AR,"Electric Generators, Independent Power Producers",Petroleum,"1,193"
2020,11,AR,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,"30,558"
2020,11,AR,"Electric Generators, Independent Power Producers",Other Biomass,"5,353"
2020,11,AR,"Electric Generators, Electric Utilities",Total,"3,295,127"
